SMILES,shift_value,shielding_value,recomputed_shielding_value,delta_sigma
CCCCCCCCC(F)N1C=NC2=CC=CC=C21,-136.0,379.112,392.64086129801785,13.52886129801783
COC1CCC(CN(C)C(=O)N2CCOCC2)CC1F,-136.11,390.562,407.40507227255154,16.843072272551524
O[C@@H]1CC[C@H]1NC1NCC(Cl)CC1F,-136.2,378.666,389.631968888431,10.965968888431007
COC1CCC(CC(=O)N2CCC2)CC1F,-136.21,385.574,401.19640616108416,15.622406161084143
C[C@@H](CO)NC1NCC(Cl)CC1F,-136.27,388.132,396.0501471842256,7.918147184225575
OC[C@@H]1C[C@H]1NC1NCC(Cl)CC1F,-136.29,395.089,402.5374770633375,7.448477063337521
CC(=O)N1CC(C)OC2C(F)CCCC21,-136.38,393.458,394.00171522735536,0.5437152273553352
O=C1NCCC[C@@H]1NC1NCC(Cl)CC1F,-136.6,409.536,401.0879475559147,-8.448052444085306
O=C(C1CC2CCCC(F)C2O1)N1CCCC1,-137.16,397.35,397.2472572845569,-0.1027427154431279
Cl.O=C(O)CC1CN2CC(F)CCC2N1,-137.38,394.963,391.8952687535024,-3.067731246497658
COC1(C)CN(C2NCCCC2F)C1,-137.41,389.631,400.1402099747814,10.509209974781411
N#CC1CNC(NC2CC23CC3)C(F)C1,-137.43,394.77,401.50221853625936,6.732218536259381
CC1CCOC1C(=O)N[C@H]1CCOC2C(F)CCCC21,-137.71,410.073,405.4185455168861,-4.654454483113852
NC(=O)N[C@H]1CCOC2C(F)CCCC21,-137.72,410.243,411.59831675046473,1.3553167504647377
O=C(CNC1CCCC(Cl)C1F)N1CCNC1=O,-137.93,385.844,404.197061208036,18.353061208035967
CC(=O)NC(C)C1CC2CCCC(F)C2O1,-138.08,385.802,392.32741951598064,6.525419515980616
O=C(O)C1CCOC2C(F)CCCC21,-138.82,386.25,397.3148400698221,11.06484006982214
CC1CC(NC2NCCCC2F)CCO1,-138.82,398.048,394.14003551982165,-3.90796448017835
CC(C)(C(=O)NC1CCNCC1F)C1CCCS1,-138.87,399.749,398.8215295547446,-0.9274704452554374
COC1CC(NC(=O)C2SCNC2C)CCC1F,-138.89,393.402,392.9941885807274,-0.4078114192726048
COC1CCCC(C(=O)N2CC(C)C2)C1F,-138.94,384.974,405.06317700938433,20.089177009384343
CC(NC1NCCCC1F)C1CCN(C)N1,-139.09,386.905,397.4374379772293,10.53243797722928
OC[C@H]1C=C[C@@H](NC2NCCCC2F)C1,-139.2,391.661,394.98789066732127,3.326890667321265
N#CCCN1CC(F)(C2CCCCC2)C1,-139.32,384.496,402.1574007170665,17.6614007170665
CC1CCCC(NC2CCNC2=O)C1F,-139.35,397.274,383.8677198363298,-13.406280163670203
OC[C@@H]1C[C@H]1NC1NCCCC1F,-139.38,389.024,382.5750531333756,-6.4489468666243965
OC1(CNC2NCCCC2F)CCSC1,-139.39,400.802,404.13751125892855,3.335511258928534
COC1CC(NC(=O)C2CCOC2)CCC1F,-139.42,412.511,402.6361249127629,-9.874875087237116
CC1CNCC(CNC2NCCCC2F)C1,-139.45,397.862,399.76926095169495,1.9072609516949228
COC1CCC(C(=O)NC2CCNCC2F)CC1,-139.48,393.391,388.26790532842944,-5.123094671570584
CC1NOC(C)C1CNC1NCCCC1F,-139.48,404.032,399.7179408794726,-4.314059120527361
O=C1NCCC[C@@H]1NC1NCCCC1F,-139.5,385.07,407.5824111676087,22.51241116760872
FC1CNC2[NH]CCC2C1,-139.52,399.475,403.9502975286731,4.475297528673082
FC1CCCNC1NCC1CCCCN1,-139.55,396.659,398.9076125434283,2.248612543428294
OCC1CNC2CCC(F)CN12,-139.56,398.949,395.5918695843179,-3.357130415682093
C[C@@H](O)CNC1NCCCC1F,-139.62,397.643,395.51531646284894,-2.1276835371510288
CC1NOC(CNC2CCCC(C)C2F)N1,-139.62,422.848,391.2976537201999,-31.550346279800124
CC1CCCC(NCC2CNCN2C)C1F,-139.64,393.852,398.6932227359876,4.841222735987572
FC1CCCNC1NCC1CCOCC1,-139.66,391.186,401.7677202051321,10.581720205132116
COC1NCCCC1F,-139.68,394.662,387.003834373391,-7.658165626608991
CC1CCC(F)C(NCC2CCCNC2C)C1,-139.74,415.752,398.8513502000057,-16.900649799994312
CC1CCC(F)C(OCC2NNC(C)O2)C1,-139.75,397.964,390.6463998904828,-7.31760010951723
CC(C(=O)NC1CCNCC1F)C1CCOCC1,-139.83,410.033,395.274457233743,-14.758542766256994
COC1CCCC(C(=O)N2CCC(C)(O)C2)C1F,-139.92,384.525,394.7546305743424,10.229630574342366
CC1CCC(F)C(OCC2CNNN2C)C1,-139.94,411.99,388.5485859925749,-23.441414007425124
FC1CCC(N2CCNCC2)NC1,-140.02,379.514,396.9966778493209,17.482677849320908
CC1CCC(F)C(OCC(=O)N2CCCC2)C1,-140.08,390.813,401.0676979545689,10.25469795456894
O=C(CC1CCOC1)NC1CCNCC1F,-140.76,414.938,401.2904731777601,-13.64752682223991
CN(CC1CCCNC1)C(=O)NC1CCNCC1F,-140.78,392.639,380.5543146851005,-12.084685314899502
CN(CC1CCC(C#N)CC1)C(=O)NC1CCNCC1F,-140.8,406.888,394.19191893098446,-12.69608106901552
C[C@@H]1CN(C(=O)NC2CCNCC2F)C[C@H](C)O1,-140.98,392.34,404.6090625716675,12.26906257166752
O=C(NC1CCNCC1F)N1CCOCC1C1CC1,-141.0,406.866,382.6055171752643,-24.260482824735675
CC1CCCN(C(=O)NC2CCNCC2F)CC1,-141.23,382.433,391.5623378207421,9.129337820742135
CC1CCC2C(C1F)NCCC2,-141.32,405.745,392.6785949399628,-13.066405060037198
NC1CCC2C(C1F)CCNC2=O,-141.86,403.868,405.0527469603014,1.184746960301425
CCC1NCNC(-N2CCNC2)C1F,-141.88,386.811,390.6588393110675,3.847839311067503
CC1CC(CO)CN(C2CCC(F)CN2)C1,-141.92,397.199,400.5814211347815,3.382421134781453
CC1CCC(F)C2OC(C(=O)O)CC12,-142.1,399.719,402.3368127245991,2.617812724599105
Cl.FC1CNC2C(C1)CCN2,-142.61,301.439,379.5212347983421,78.08223479834203
COC1CCC(F)C(NC2CCNC2=O)C1,-143.91,419.601,416.1637479582451,-3.4372520417549026
CN(CC1NCCN1C)C1CCC(F)CN1,-144.27,388.889,394.3097973661101,5.420797366110094
CC(C)CNC1CCC(F)CN1,-144.41,398.692,400.818048402547,2.126048402546985
O=C(NC1CCNCC1F)NC1CC1C1CCCCC1,-144.43,391.857,386.8070993856717,-5.049900614328351
CC(C)N1CCC(NC(=O)NC2CCNCC2F)C1=O,-144.72,394.482,404.9326481614093,10.450648161409276
O=C(NCC1CCN2CCNC2C1)NC1CCNCC1F,-144.84,385.418,389.7137324875361,4.2957324875361
COC1CC(OC)C(NC(=O)N2CCCC2)CC1F,-145.06,411.539,398.3260179334296,-13.212982066570362
O=C(CN1CC(F)CCC1=O)N1CCCC2CCCCC21,-146.27,395.95,397.4613893334801,1.5113893334801105
CC1NC(C)C(F)C(-N2CCNC2)N1,-146.85,411.083,391.6844917552909,-19.39850824470909
COC1CC(NC2CCNC2=O)CCC1F,-149.14,390.005,397.4284051880381,7.423405188038089
CC1NC(C)C(F)C(N2CCSCC2)N1,-149.58,399.49,404.8857307740125,5.39573077401252
COC1CCNC(CO)C1F,-151.41,429.34,408.8592698527324,-20.480730147267597
CC1CC(NC2NCC(F)CN2)CS1,-155.0,396.472,387.4243258328383,-9.047674167161688
FC1CNC(NCC2CC23CC3)NC1,-155.91,400.196,397.9901195868573,-2.205880413142779
CCC(F)(CC)CC,-156.0,395.96,402.43198786936665,6.471987869366672
FC1CNC(N2C[C@@H]3C[C@H]2CS3)NC1,-156.52,403.746,387.5819530212216,-16.1640469787784
CC1(C)CN(C2NCC(F)CN2)CCS1,-156.95,403.42,392.7116209101849,-10.70837908981514
CN(CC1CCON1)C(=O)C1CC(F)C[NH]1,-164.27,408.501,406.8178134265299,-1.6831865734700957
NC1[NH]C(=O)NCC1F,-168.4,413.225,404.1986203222824,-9.02637967771767
O=C(NC1[NH]C(=O)NCC1F)C1CCCC2C1CCC2,-169.65,412.359,404.8783352838239,-7.480664716176079
[H]/C(F)=C(/[H])F,-186.0,372.095,403.0133162495515,30.91831624955148
F/C=C/F,-186.0,372.115,393.9777930602904,21.86279306029036
FCBr,-191.0,372.767,395.3910320678157,22.62403206781568
FCI,-191.0,376.577,409.80140592691913,33.22440592691913
CC1=CC([SH](CF)C2=CC=CC=C2)=C(C)C(C)=C1C,-207.0,385.699,393.3459903724119,7.646990372411835
[H]C(F)(CCCCCC)P(=O)(OCC)OCC,-228.0,416.936,398.29584203647977,-18.64015796352021
